activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,18977989,[],CHEMBL4338583,Inhibition of N-terminal hexa-histidine tagged Zika virus NS2B/NS3 protease expressed in Escherichia coli BL21-Gold (DE3) using fluorogenic AMC-substituted peptide boc-GRR-7-amino-4-methylcoumarin measured every 30 secs for 10 mins by fluorometric assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1nc2cc(O)c(O)cc2s1)[C@H]1CCCN1S(=O)(=O)c1ccc(Cl)cc1,,,CHEMBL4334527,J Med Chem,2019,"{'bei': '12.90', 'le': '0.28', 'lle': '2.70', 'sei': '4.89'}",CHEMBL4465250,,CHEMBL4465250,5.85,0,http://www.openphacts.org/units/Nanomolar,3165784,=,1,1,=,,IC50,nM,,1400.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,1.4
,18977990,[],CHEMBL4338583,Inhibition of N-terminal hexa-histidine tagged Zika virus NS2B/NS3 protease expressed in Escherichia coli BL21-Gold (DE3) using fluorogenic AMC-substituted peptide boc-GRR-7-amino-4-methylcoumarin measured every 30 secs for 10 mins by fluorometric assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1nc2cc(O)c(O)cc2s1)[C@H]1CCCN1S(=O)(=O)c1ccc(F)cc1,,,CHEMBL4334527,J Med Chem,2019,"{'bei': '13.69', 'le': '0.28', 'lle': '3.35', 'sei': '5.00'}",CHEMBL4435680,,CHEMBL4435680,5.99,0,http://www.openphacts.org/units/Nanomolar,3165783,=,1,1,=,,IC50,nM,,1030.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,1.03
,18977991,[],CHEMBL4338583,Inhibition of N-terminal hexa-histidine tagged Zika virus NS2B/NS3 protease expressed in Escherichia coli BL21-Gold (DE3) using fluorogenic AMC-substituted peptide boc-GRR-7-amino-4-methylcoumarin measured every 30 secs for 10 mins by fluorometric assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1nc2cc(O)c(O)cc2s1)[C@@H]1CCCN1S(=O)(=O)c1ccccc1,,,CHEMBL4334527,J Med Chem,2019,"{'bei': '13.93', 'le': '0.29', 'lle': '3.34', 'sei': '4.88'}",CHEMBL4471354,,CHEMBL4471354,5.84,0,http://www.openphacts.org/units/Nanomolar,3165782,=,1,1,=,,IC50,nM,,1430.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,1.43
,18977992,[],CHEMBL4338583,Inhibition of N-terminal hexa-histidine tagged Zika virus NS2B/NS3 protease expressed in Escherichia coli BL21-Gold (DE3) using fluorogenic AMC-substituted peptide boc-GRR-7-amino-4-methylcoumarin measured every 30 secs for 10 mins by fluorometric assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1nc2cc(O)c(O)cc2s1)[C@H]1CCCN1S(=O)(=O)c1ccccc1,,,CHEMBL4334527,J Med Chem,2019,"{'bei': '13.66', 'le': '0.28', 'lle': '3.23', 'sei': '4.78'}",CHEMBL4451362,,CHEMBL4451362,5.73,0,http://www.openphacts.org/units/Nanomolar,3165781,=,1,1,=,,IC50,nM,,1860.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,1.86
,18977993,[],CHEMBL4338583,Inhibition of N-terminal hexa-histidine tagged Zika virus NS2B/NS3 protease expressed in Escherichia coli BL21-Gold (DE3) using fluorogenic AMC-substituted peptide boc-GRR-7-amino-4-methylcoumarin measured every 30 secs for 10 mins by fluorometric assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)Nc2nc3cc(O)c(O)cc3s2)cc1,,,CHEMBL4334527,J Med Chem,2019,"{'bei': '13.00', 'le': '0.27', 'lle': '2.82', 'sei': '4.70'}",CHEMBL4460508,,CHEMBL4460508,5.63,0,http://www.openphacts.org/units/Nanomolar,3165780,=,1,1,=,,IC50,nM,,2320.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,2.32
,18977994,[],CHEMBL4338583,Inhibition of N-terminal hexa-histidine tagged Zika virus NS2B/NS3 protease expressed in Escherichia coli BL21-Gold (DE3) using fluorogenic AMC-substituted peptide boc-GRR-7-amino-4-methylcoumarin measured every 30 secs for 10 mins by fluorometric assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(S(=O)(=O)N2CCC[C@@H]2C(=O)Nc2nc3cc(O)c(O)cc3s2)cc1,,,CHEMBL4334527,J Med Chem,2019,"{'bei': '13.56', 'le': '0.28', 'lle': '3.07', 'sei': '4.91'}",CHEMBL4560058,,CHEMBL4560058,5.88,0,http://www.openphacts.org/units/Nanomolar,3165779,=,1,1,=,,IC50,nM,,1320.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,1.32
,18977995,[],CHEMBL4338583,Inhibition of N-terminal hexa-histidine tagged Zika virus NS2B/NS3 protease expressed in Escherichia coli BL21-Gold (DE3) using fluorogenic AMC-substituted peptide boc-GRR-7-amino-4-methylcoumarin measured every 30 secs for 10 mins by fluorometric assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1nc2ccc([N+](=O)[O-])cc2s1)[C@H]1CCCN1C(=O)c1ccccc1,,,CHEMBL4334527,J Med Chem,2019,"{'bei': '11.75', 'le': '0.23', 'lle': '1.21', 'sei': '4.42'}",CHEMBL4553341,,CHEMBL4553341,4.66,0,http://www.openphacts.org/units/Nanomolar,3165776,=,1,1,=,,IC50,nM,,21900.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,21.9
,18977996,[],CHEMBL4338583,Inhibition of N-terminal hexa-histidine tagged Zika virus NS2B/NS3 protease expressed in Escherichia coli BL21-Gold (DE3) using fluorogenic AMC-substituted peptide boc-GRR-7-amino-4-methylcoumarin measured every 30 secs for 10 mins by fluorometric assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1nc2cc(O)c(O)cc2s1)[C@@H]1CCCN1C(=O)c1ccccc1,,,CHEMBL4334527,J Med Chem,2019,"{'bei': '15.15', 'le': '0.29', 'lle': '2.86', 'sei': '5.65'}",CHEMBL4471071,,CHEMBL4471071,5.81,0,http://www.openphacts.org/units/Nanomolar,3165775,=,1,1,=,,IC50,nM,,1550.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,1.55
,18977997,[],CHEMBL4338583,Inhibition of N-terminal hexa-histidine tagged Zika virus NS2B/NS3 protease expressed in Escherichia coli BL21-Gold (DE3) using fluorogenic AMC-substituted peptide boc-GRR-7-amino-4-methylcoumarin measured every 30 secs for 10 mins by fluorometric assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1nc2cc(O)c(O)cc2s1)[C@H]1CCCN1C(=O)c1ccccc1,,,CHEMBL4334527,J Med Chem,2019,"{'bei': '15.72', 'le': '0.30', 'lle': '3.08', 'sei': '5.86'}",CHEMBL4547483,,CHEMBL4547483,6.03,0,http://www.openphacts.org/units/Nanomolar,3165774,=,1,1,=,,IC50,nM,,940.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,0.94
,18977998,[],CHEMBL4338583,Inhibition of N-terminal hexa-histidine tagged Zika virus NS2B/NS3 protease expressed in Escherichia coli BL21-Gold (DE3) using fluorogenic AMC-substituted peptide boc-GRR-7-amino-4-methylcoumarin measured every 30 secs for 10 mins by fluorometric assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C(Nc1nc2cc(O)c(O)cc2s1)c1ccccc1Oc1ccc2cc(O)ccc2c1,,,CHEMBL4334527,J Med Chem,2019,"{'bei': '13.16', 'le': '0.25', 'lle': '0.24', 'sei': '5.23'}",CHEMBL4440832,,CHEMBL4440832,5.85,0,http://www.openphacts.org/units/Nanomolar,3165773,=,1,1,=,,IC50,nM,,1410.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,1.41
,18977999,[],CHEMBL4338581,Inhibition of Zika virus NS2B/NS3 protease,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1nc2cc(O)c(O)cc2s1)c1ccccc1Oc1ccc2cc(O)ccc2c1,,,CHEMBL4334527,J Med Chem,2019,"{'bei': '13.16', 'le': '0.25', 'lle': '0.24', 'sei': '5.23'}",CHEMBL4440832,,CHEMBL4440832,5.85,0,http://www.openphacts.org/units/Nanomolar,3165773,=,1,1,=,,IC50,nM,,1420.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,1.42
,18978008,[],CHEMBL4338588,Non-competitive inhibition of N-terminal hexa-histidine tagged Zika virus NS2B/NS3 protease expressed in Escherichia coli BL21-Gold (DE3) using 50 to 200 uM fluorogenic AMC-substituted peptide boc-GRR-7-amino-4-methylcoumarin measured every 30 secs for 10 mins by fluorometric assay based Dixon plot analysis,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2nc3cc(O)c(O)cc3s2)cc1,,,CHEMBL4334527,J Med Chem,2019,"{'bei': '11.57', 'le': '0.23', 'lle': '1.20', 'sei': '4.10'}",CHEMBL4459657,,CHEMBL4459657,5.27,0,http://www.openphacts.org/units/Nanomolar,3165802,=,1,1,=,,IC50,nM,,5360.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,5.36
,19052868,[],CHEMBL4355616,Inhibition of N-terminal His6-SUMO tagged Zika virus Puerto Rico NS2B-NS3 linked protease expressed in Escherichia coli BL21 Codon Plus (DE3) cells preincubated for 10 mins followed by pyr-TGKR-AMC addition and measured every 5 secs for 2 mins by fluorometric enzyme assay,B,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)NCCC[C@H](NC(=O)c1nccs1)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(N)=O)c1ccc(OCc2ccc(C(F)(F)F)cc2)cc1,,,CHEMBL4354802,Bioorg Med Chem,2019,"{'bei': '8.31', 'le': '0.16', 'lle': '3.92', 'sei': '2.49'}",CHEMBL4549159,,CHEMBL4549159,5.98,0,http://www.openphacts.org/units/Nanomolar,3178791,=,1,1,=,,IC50,nM,,1040.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,1.04
,19052869,[],CHEMBL4355617,Inhibition of N-terminal His6-SUMO tagged Zika virus Puerto Rico NS2B-NS3 unlinked protease expressed in Escherichia coli BL21 Codon Plus (DE3) cells preincubated for 10 mins followed by pyr-TGKR-AMC addition and measured every 5 secs for 2 mins by fluorometric enzyme assay,B,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)NCCC[C@H](NC(=O)c1nccs1)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(N)=O)c1ccc(OCc2ccc(C(F)(F)F)cc2)cc1,,,CHEMBL4354802,Bioorg Med Chem,2019,"{'bei': '8.30', 'le': '0.16', 'lle': '3.91', 'sei': '2.49'}",CHEMBL4549159,,CHEMBL4549159,5.97,0,http://www.openphacts.org/units/Nanomolar,3178791,=,1,1,=,,IC50,nM,,1060.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,1.06
,19052870,[],CHEMBL4355618,Inhibition of N-terminal His6-SUMO tagged Zika virus Puerto Rico NS2B-NS3 unlinked protease expressed in Escherichia coli BL21 Codon Plus (DE3) cells preincubated for 90 mins followed by pyr-TGKR-AMC addition and measured every 5 secs for 2 mins by fluorometric enzyme assay,B,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)NCCC[C@H](NC(=O)c1nccs1)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(N)=O)c1ccc(OCc2ccc(C(F)(F)F)cc2)cc1,,,CHEMBL4354802,Bioorg Med Chem,2019,"{'bei': '8.15', 'le': '0.16', 'lle': '3.81', 'sei': '2.44'}",CHEMBL4549159,,CHEMBL4549159,5.87,0,http://www.openphacts.org/units/Nanomolar,3178791,=,1,1,=,,IC50,nM,,1350.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,1.35
,19052875,[],CHEMBL4355619,Inhibition of Zika virus IbH_30656 NS2B (45 to 96 residues)-NS3 (1 to 177 residues) protease expressed in Escherichia coli BL21/Rosetta (DE3) cells preincubated for 60 mins followed by Bz-nKRR-AMC addition and measured at 60 secs intervals over 10 mins by fluorescence method,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)N[C@@H](CCCCN)C(=O)N[C@H](C=O)CCCNC(=N)N,,,CHEMBL4354802,Bioorg Med Chem,2019,"{'bei': '19.95', 'le': '0.39', 'lle': '7.98', 'sei': '4.02'}",CHEMBL4542342,,CHEMBL4542342,6.55,0,http://www.openphacts.org/units/Nanomolar,3178795,=,1,1,=,,IC50,nM,,280.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,nM,UO_0000065,,280.0
,19052876,[],CHEMBL4355620,Inhibition of Zika virus unlinked NS2B-NS3 protease preincubated for 5 mins followed by benzoyl-nKRR-AMC addition and measured every 60 secs for 12 mins by fluorescence method,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N)NCCC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)Cc1ccccc1)C(=O)NCC(=O)NCC(N)=O,,,CHEMBL4354802,Bioorg Med Chem,2019,"{'bei': '8.95', 'le': '0.17', 'lle': '9.00', 'sei': '1.96'}",CHEMBL4541542,,CHEMBL4541542,5.92,0,http://www.openphacts.org/units/Nanomolar,3178796,=,1,1,=,,IC50,nM,,1200.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,1.2
,19052877,[],CHEMBL4355620,Inhibition of Zika virus unlinked NS2B-NS3 protease preincubated for 5 mins followed by benzoyl-nKRR-AMC addition and measured every 60 secs for 12 mins by fluorescence method,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N)NCCC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)Cc1ccc(CNC(=N)N)cc1)C(N)=O,,,CHEMBL4354802,Bioorg Med Chem,2019,"{'bei': '9.37', 'le': '0.18', 'lle': '8.13', 'sei': '1.89'}",CHEMBL4436979,,CHEMBL4436979,5.80,0,http://www.openphacts.org/units/Nanomolar,3178797,=,1,1,=,,IC50,nM,,1600.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,1.6
,19052878,[],CHEMBL4355620,Inhibition of Zika virus unlinked NS2B-NS3 protease preincubated for 5 mins followed by benzoyl-nKRR-AMC addition and measured every 60 secs for 12 mins by fluorescence method,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N)NCCC[C@H](NC(=O)Cc1ccc(CNC(=N)N)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCc1ccc(C(=N)N)cc1,,,CHEMBL4354802,Bioorg Med Chem,2019,"{'bei': '7.38', 'le': '0.14', 'lle': '8.90', 'sei': '1.44'}",CHEMBL4586476,,CHEMBL4586476,5.96,0,http://www.openphacts.org/units/Nanomolar,3178798,=,1,1,=,,IC50,nM,,1100.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,1.1
,19053931,[],CHEMBL4355964,Inhibition of N-terminal His6-tagged Zika virus NS2B (49 to 95 residues) - NS3 (1 to 170 residues) protease domain expressed in Escherichia coli BL21-Gold (DE3) cells preincubated for 10 mins followed by Bz-Nle-Lys-Lys-Arg-AMC substrate addition,B,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1ccc(CN)cc1)NC(=O)c1ccccc1)B(O)O,,,CHEMBL4354808,J Med Chem,2020,"{'bei': '14.53', 'le': None, 'lle': None, 'sei': None}",CHEMBL3919119,,CHEMBL3919119,6.60,0,http://www.openphacts.org/units/Nanomolar,3178994,=,1,1,=,,IC50,nM,,250.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,0.25
,19053933,[],CHEMBL4356007,Inhibition of N-terminal His6-tagged Zika virus NS2B (45 to 96 residues) - NS3 (1 to 177 residues) protease domain expressed in Escherichia coli BL21-Gold (DE3) cells or Escherichia coli BL21 Rosetta (DE3) preincubated for 30 mins followed by Bz-nKRR-AM substrate addition measured over 10 mins at 60 secs interval by fluorescence method,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(S(=O)(=O)n2nc(OC(=O)c3ccccc3)cc2N)cc1,,,CHEMBL4354808,J Med Chem,2020,"{'bei': '15.60', 'le': '0.31', 'lle': '3.89', 'sei': '5.13'}",CHEMBL569561,,CHEMBL569561,5.82,0,http://www.openphacts.org/units/Nanomolar,3178995,=,1,1,=,,IC50,nM,,1500.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,1.5
,19053934,[],CHEMBL4356007,Inhibition of N-terminal His6-tagged Zika virus NS2B (45 to 96 residues) - NS3 (1 to 177 residues) protease domain expressed in Escherichia coli BL21-Gold (DE3) cells or Escherichia coli BL21 Rosetta (DE3) preincubated for 30 mins followed by Bz-nKRR-AM substrate addition measured over 10 mins at 60 secs interval by fluorescence method,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(S(=O)(=O)n2nc(OC(=O)c3cccc(-c4ccccc4Cl)c3)cc2N)cc1,,,CHEMBL4354808,J Med Chem,2020,"{'bei': '14.46', 'le': '0.29', 'lle': '2.75', 'sei': '6.17'}",CHEMBL4435769,,CHEMBL4435769,7.00,0,http://www.openphacts.org/units/Nanomolar,3178996,=,1,1,=,,IC50,nM,,100.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,0.1
,19053935,[],CHEMBL4356009,Inhibition of Zika virus NS2B (1421 to 1469 residues) - NS3 (1503 to 1688 residues) expressed in Escherichia coli BL21(DE3) cells using Dabcyl-KTSAVLQSGFRKME-Edans as substrate after 11 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,,,CHEMBL4354808,J Med Chem,2020,"{'bei': '14.64', 'le': '0.28', 'lle': '2.97', 'sei': '3.07'}",CHEMBL164,MYRICETIN,CHEMBL164,4.66,0,http://www.openphacts.org/units/Nanomolar,3178997,=,1,1,=,,IC50,nM,,22000.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,22.0
,19053936,[],CHEMBL4356046,Inhibition of Zika virus Asian/8375 NS2B (48 to 100 residues)-NS3 (14 to 185 residues) expressed in Escherichia coli BL21 (DE3) Star cells preincubated for 30 mins followed by Bz-nKRR-AMC substrate addition,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,,,CHEMBL4354808,J Med Chem,2020,"{'bei': '18.50', 'le': '0.35', 'lle': '4.20', 'sei': '3.88'}",CHEMBL164,MYRICETIN,CHEMBL164,5.89,0,http://www.openphacts.org/units/Nanomolar,3178997,=,1,1,=,,IC50,nM,,1300.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,1.3
,19053938,[],CHEMBL4356009,Inhibition of Zika virus NS2B (1421 to 1469 residues) - NS3 (1503 to 1688 residues) expressed in Escherichia coli BL21(DE3) cells using Dabcyl-KTSAVLQSGFRKME-Edans as substrate after 11 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,,,CHEMBL4354808,J Med Chem,2020,"{'bei': '14.94', 'le': '0.28', 'lle': '2.00', 'sei': '3.85'}",CHEMBL151,LUTEOLIN,CHEMBL151,4.28,0,http://www.openphacts.org/units/Nanomolar,3178998,=,1,1,=,,IC50,nM,,53000.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,53.0
,19053939,[],CHEMBL4356009,Inhibition of Zika virus NS2B (1421 to 1469 residues) - NS3 (1503 to 1688 residues) expressed in Escherichia coli BL21(DE3) cells using Dabcyl-KTSAVLQSGFRKME-Edans as substrate after 11 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,,,CHEMBL4354808,J Med Chem,2020,"{'bei': '9.16', 'le': '0.17', 'lle': '1.52', 'sei': '2.29'}",CHEMBL36327,EPICATECHIN GALLATE,CHEMBL36327,4.05,0,http://www.openphacts.org/units/Nanomolar,3178999,=,1,1,=,,IC50,nM,,89000.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,89.0
,19053940,[],CHEMBL4356009,Inhibition of Zika virus NS2B (1421 to 1469 residues) - NS3 (1503 to 1688 residues) expressed in Escherichia coli BL21(DE3) cells using Dabcyl-KTSAVLQSGFRKME-Edans as substrate after 11 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4354808,J Med Chem,2020,,CHEMBL233930,ASTRAGALIN,CHEMBL233930,,0,http://www.openphacts.org/units/Nanomolar,3179000,=,1,1,=,,IC50,nM,,112000.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,112.0
,19053941,[],CHEMBL4356009,Inhibition of Zika virus NS2B (1421 to 1469 residues) - NS3 (1503 to 1688 residues) expressed in Escherichia coli BL21(DE3) cells using Dabcyl-KTSAVLQSGFRKME-Edans as substrate after 11 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4354808,J Med Chem,2020,,CHEMBL226335,RUTIN,CHEMBL226335,,0,http://www.openphacts.org/units/Nanomolar,3179001,=,1,1,=,,IC50,nM,,104000.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,104.0
,19053942,[],CHEMBL4356009,Inhibition of Zika virus NS2B (1421 to 1469 residues) - NS3 (1503 to 1688 residues) expressed in Escherichia coli BL21(DE3) cells using Dabcyl-KTSAVLQSGFRKME-Edans as substrate after 11 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,,,CHEMBL4354808,J Med Chem,2020,"{'bei': '8.74', 'le': '0.17', 'lle': '1.77', 'sei': '2.03'}",CHEMBL264938,GALLOCATECHIN GALLATE,CHEMBL264938,4.00,0,http://www.openphacts.org/units/Nanomolar,3179002,=,1,1,=,,IC50,nM,,99000.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,99.0
,19053943,[],CHEMBL4356009,Inhibition of Zika virus NS2B (1421 to 1469 residues) - NS3 (1503 to 1688 residues) expressed in Escherichia coli BL21(DE3) cells using Dabcyl-KTSAVLQSGFRKME-Edans as substrate after 11 mins by FRET assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,,,CHEMBL4354808,J Med Chem,2020,"{'bei': '8.86', 'le': '0.17', 'lle': '1.83', 'sei': '2.06'}",CHEMBL297453,EPIGALOCATECHIN GALLATE,CHEMBL297453,4.06,0,http://www.openphacts.org/units/Nanomolar,3179003,=,1,1,=,,IC50,nM,,87000.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,87.0
,19053944,[],CHEMBL4356008,Inhibition of wild type Zika virus NS2B-NS3 protease preincubated for 30 mins followed by Pyr-RTKR-AMC substrate addition,B,,,BAO_0000190,BAO_0000357,single protein format,Clc1nc2n[nH]nc2nc1Cl,,,CHEMBL4354808,J Med Chem,2020,"{'bei': '32.03', 'le': '0.76', 'lle': '5.04', 'sei': '9.04'}",CHEMBL4556090,,CHEMBL4556090,6.09,0,http://www.openphacts.org/units/Nanomolar,3179004,=,1,1,=,,IC50,nM,,820.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,nM,UO_0000065,,820.0
,19275381,[],CHEMBL4407775,Inhibition of N-terminal His-tagged Zika virus NS2B (49 to 95 residues) - NS3 (1 to 185 residues) protease domain expressed in Escherichia coli Bl21(DE3) using TAMRA-RRRRSAG-GXL570 as substrate preincubated for 30 mins followed by substrate addition measured after 1 hr by fluorescence based assay,B,,,BAO_0000190,BAO_0000019,assay format,O=C1C=C/C(=N/Nc2ccc([N+](=O)[O-])cc2Cl)C=C1C(=O)Nc1cccc(Cl)c1,,,CHEMBL4406817,Eur J Med Chem,2019,"{'bei': '14.89', 'le': '0.30', 'lle': '2.05', 'sei': '5.65'}",CHEMBL4437334,,CHEMBL4437334,6.42,0,http://www.openphacts.org/units/Nanomolar,3218887,=,1,1,=,,IC50,nM,,380.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,0.38
,19275382,[],CHEMBL4407774,Inhibition of N-terminal His6-tagged Zika virus NS2B (49 to 95 residues) - NS3 (1 to 170 residues) protease domain expressed in Escherichia coli Bl21(DE3) using Bz-Nle-Lys-Lys-Arg-AMC as substrate preincubated for 10 mins followed by substrate addition measured after 10 mins by fluorescence based assay,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,,,CHEMBL4406817,Eur J Med Chem,2019,"{'bei': '7.46', 'le': '0.16', 'lle': '1.69', 'sei': '4.13'}",CHEMBL493,BROMOCRIPTINE,CHEMBL493,4.88,0,http://www.openphacts.org/units/Nanomolar,3218885,=,1,1,=,,IC50,nM,,13040.0,CHEMBL4523954,Zika virus,Genome polyprotein,64320,,,IC50,uM,UO_0000065,,13.04
